"Estacao";"Data";"Hora";"Precipitacao";"TempBulboSeco";"TempBulboUmido";"TempMaxima";"TempMinima";"UmidadeRelativa";"PressaoAtmEstacao";"PressaoAtmMar";"DirecaoVento";"VelocidadeVento";"insolacao";"Nebulosidade";"Evaporacao Piche";"Temp Comp Media";"Umidade Relativa Media";"Velocidade do Vento Media";"NA"
"83004";"07/11/1995";1800;-9999;31,4;20,2;-9999;-9999;37;923,8;-9999;23;2;-9999;6;-9999;-9999;-9999;-9999;-9999
"83004";"08/11/1995";0;-9999;21,9;18,7;32,4;-9999;75;926,3;-9999;0;0;8,3;1;4,4;25,08;59,5;2,333333;-9999
"83004";"08/11/1995";1200;0;28,4;21,5;-9999;17,8;55;925,3;-9999;36;2;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"08/11/1995";1800;-9999;29,2;21;-9999;-9999;49;922,9;-9999;14;5;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"09/11/1995";0;-9999;23,4;19;33,4;-9999;67;924,4;-9999;0;0;8,7;8;4,2;25,78;55,5;3;-9999
"83004";"09/11/1995";1200;0;28,2;20,6;-9999;19,3;51;923,4;-9999;32;6;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"09/11/1995";1800;-9999;33;21;-9999;-9999;35;920,8;-9999;32;3;-9999;7;-9999;-9999;-9999;-9999;-9999
"83004";"10/11/1995";0;-9999;24;19,7;34,5;-9999;68;922,1;-9999;0;0;9,2;9;5,4;25,5;63;5;-9999
"83004";"10/11/1995";1200;0;29,1;20,2;-9999;19,5;45;922,6;-9999;36;5;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"10/11/1995";1800;-9999;32,8;20,8;-9999;-9999;35;919,5;-9999;32;3;-9999;4;-9999;-9999;-9999;-9999;-9999
"83004";"11/11/1995";0;-9999;22,2;20,5;23,6;-9999;86;923,9;-9999;18;7;0,7;10;4,6;20,58;87,5;3;-9999
"83004";"11/11/1995";1200;2,6;21,5;19,7;-9999;18,8;85;926,3;-9999;9;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"11/11/1995";1800;-9999;22;19,9;-9999;-9999;83;924,9;-9999;14;5;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"12/11/1995";0;-9999;19,5;18,5;20,3;-9999;91;926;-9999;14;1;0;10;1;17,64;91,5;3,333333;-9999
"83004";"12/11/1995";1200;1,4;19,2;18,1;-9999;15,9;90;927,2;-9999;14;4;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"12/11/1995";1800;-9999;18,1;17;-9999;-9999;90;927,2;-9999;18;2;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"13/11/1995";0;-9999;16,4;15,7;19,9;-9999;93;928,6;-9999;9;4;0;10;0,6;17,82;92;0,333333;-9999
"83004";"13/11/1995";1200;2,3;17,6;17;-9999;16;94;928,7;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"13/11/1995";1800;-9999;19,4;17,8;-9999;-9999;86;926,6;-9999;14;1;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"14/11/1995";0;-9999;17,8;17,1;25,4;-9999;94;927,4;-9999;0;0;3,6;10;0,5;20,7;77,5;3;-9999
"83004";"14/11/1995";1200;0,4;20,4;18,8;-9999;15,5;86;926;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"14/11/1995";1800;-9999;24,3;19;-9999;-9999;62;923,6;-9999;32;6;-9999;7;-9999;-9999;-9999;-9999;-9999
"83004";"15/11/1995";0;-9999;21,1;18,8;25,5;-9999;81;923,4;-9999;32;3;0;0;2,8;20,56;83,75;3,666667;-9999
"83004";"15/11/1995";1200;0;21,5;19,1;-9999;17,4;80;923,8;-9999;32;5;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"15/11/1995";1800;-9999;24,8;20;-9999;-9999;65;921,2;-9999;27;6;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"16/11/1995";0;-9999;19,2;18,6;27,2;-9999;95;923,3;-9999;0;0;6,7;10;1,5;20,56;81,25;2,333333;-9999
"83004";"16/11/1995";1200;41,7;21,1;18,5;-9999;15,9;79;922,1;-9999;18;1;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"16/11/1995";1800;-9999;24;20,6;-9999;-9999;74;919,1;-9999;14;6;-9999;7;-9999;-9999;-9999;-9999;-9999
"83004";"17/11/1995";0;-9999;19,3;17,7;30,7;-9999;86;920,3;-9999;0;0;9,8;10;1,8;23,5;64,75;3,666667;-9999
"83004";"17/11/1995";1200;0;24,1;20;-9999;17,3;70;919,7;-9999;36;2;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"17/11/1995";1800;-9999;29,4;19,6;-9999;-9999;41;917;-9999;32;9;-9999;3;-9999;-9999;-9999;-9999;-9999
"83004";"18/11/1995";0;-9999;22,7;19,4;23,3;-9999;74;918,4;-9999;0;0;1,8;6;4,5;18,46;83,5;2,333333;-9999
"83004";"18/11/1995";1200;0;21,1;18,4;-9999;15,1;78;921,6;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"18/11/1995";1800;-9999;18,2;16,2;-9999;-9999;82;921,4;-9999;14;4;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"19/11/1995";0;-9999;16,4;15;23,1;-9999;87;924,4;-9999;18;3;6,3;10;1,5;17,28;78,75;5;-9999
"83004";"19/11/1995";1200;0,1;17,8;15,3;-9999;13,9;78;926,7;-9999;18;4;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"19/11/1995";1800;-9999;20,6;16;-9999;-9999;63;926,3;-9999;18;7;-9999;7;-9999;-9999;-9999;-9999;-9999
"83004";"20/11/1995";0;-9999;15,8;14,5;22,7;-9999;87;927,7;-9999;14;4;11,2;10;1,5;17,42;70,75;3,333333;-9999
"83004";"20/11/1995";1200;0;19;14,6;-9999;13,8;63;927,8;-9999;9;5;-9999;7;-9999;-9999;-9999;-9999;-9999
"83004";"20/11/1995";1800;-9999;21,6;15,5;-9999;-9999;54;925,1;-9999;14;5;-9999;5;-9999;-9999;-9999;-9999;-9999
"83004";"21/11/1995";0;-9999;15,8;14;23,4;-9999;83;926,4;-9999;0;0;11,6;8;3;17,46;72;3,666667;-9999
"83004";"21/11/1995";1200;0;19;14,6;-9999;13,5;63;927,1;-9999;9;3;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"21/11/1995";1800;-9999;22,4;16,6;-9999;-9999;57;924,8;-9999;14;5;-9999;2;-9999;-9999;-9999;-9999;-9999
"83004";"22/11/1995";0;-9999;15,7;14;25;-9999;84;926;-9999;9;3;9,8;9;3,1;18,36;72,5;3,666667;-9999
"83004";"22/11/1995";1200;0;21,4;16;-9999;12,4;58;925,1;-9999;9;6;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"22/11/1995";1800;-9999;22;17,6;-9999;-9999;66;922,2;-9999;18;5;-9999;3;-9999;-9999;-9999;-9999;-9999
"83004";"23/11/1995";0;-9999;16,5;14,7;26,5;-9999;83;923,5;-9999;0;0;5,7;5;2,4;19,88;73,25;3,333333;-9999
"83004";"23/11/1995";1200;0;21,7;17,4;-9999;14,2;66;922,4;-9999;5;6;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"23/11/1995";1800;-9999;24,1;19,7;-9999;-9999;67;919,7;-9999;14;4;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"24/11/1995";0;-9999;18,5;16,2;27,2;-9999;80;921,9;-9999;0;0;5,2;7;2,2;20,54;76;2,333333;-9999
"83004";"24/11/1995";1200;0;22;18,6;-9999;15,7;73;921,1;-9999;27;1;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"24/11/1995";1800;-9999;22,7;18,1;-9999;-9999;65;919;-9999;14;4;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"25/11/1995";0;-9999;18,9;16,9;25,2;-9999;83;920,7;-9999;14;2;8,4;10;1,8;20,38;76,5;1,333333;-9999
"83004";"25/11/1995";1200;0,2;24,6;19,5;-9999;15,5;63;920,6;-9999;0;0;-9999;5;-9999;-9999;-9999;-9999;-9999
"83004";"25/11/1995";1800;-9999;23,2;19,1;-9999;-9999;69;919,5;-9999;14;4;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"26/11/1995";0;-9999;18,3;16,9;30,4;-9999;87;920,4;-9999;0;0;7,4;0;2,2;22,34;73;1,333333;-9999
"83004";"26/11/1995";1200;0;24,5;19,2;-9999;15;62;920,2;-9999;32;2;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"26/11/1995";1800;-9999;27,5;20,5;-9999;-9999;54;918,9;-9999;27;2;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"27/11/1995";0;-9999;20,9;19,5;33,1;-9999;88;920,9;-9999;0;0;10,6;10;3,4;25,42;52,5;2,666667;-9999
"83004";"27/11/1995";1200;0;27,9;19,2;-9999;18,3;45;921;-9999;32;3;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"27/11/1995";1800;-9999;32,5;22;-9999;-9999;41;918,1;-9999;27;5;-9999;4;-9999;-9999;-9999;-9999;-9999
"83004";"28/11/1995";0;-9999;23,9;18,7;24;-9999;62;920,5;-9999;0;0;0,4;7;4,7;17,88;91,5;4;-9999
"83004";"28/11/1995";1200;30;18,4;17,8;-9999;15,2;95;924,5;-9999;18;4;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"28/11/1995";1800;-9999;19,1;17,6;-9999;-9999;87;924,5;-9999;14;5;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"29/11/1995";0;-9999;15,9;15,1;25,4;-9999;92;926,8;-9999;9;3;10,5;10;1,2;18,66;74,5;2,333333;-9999
"83004";"29/11/1995";1200;0,2;19,7;15,7;-9999;14,6;67;927,2;-9999;5;4;-9999;4;-9999;-9999;-9999;-9999;-9999
"83004";"29/11/1995";1800;-9999;23,2;18,2;-9999;-9999;63;925,7;-9999;14;3;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"30/11/1995";0;-9999;16,8;15,1;29,7;-9999;84;927,2;-9999;0;0;6,8;10;2,5;20,48;74;2;-9999
"83004";"30/11/1995";1200;0;18,9;16,5;-9999;16,6;79;928,3;-9999;5;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"30/11/1995";1800;-9999;27,3;18,4;-9999;-9999;43;925,4;-9999;23;3;-9999;2;-9999;-9999;-9999;-9999;-9999
"83004";"01/12/1995";0;-9999;18,6;17,1;28,5;-9999;87;927,4;-9999;0;0;8,2;10;2,5;21,02;80,75;1;-9999
"83004";"01/12/1995";1200;0,2;22,9;19;-9999;15,3;70;928,6;-9999;36;1;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"01/12/1995";1800;-9999;23,2;20;-9999;-9999;75;926,6;-9999;18;2;-9999;7;-9999;-9999;-9999;-9999;-9999
"83004";"02/12/1995";0;-9999;19,2;18;31,7;-9999;89;927,4;-9999;0;0;11,2;0;2,1;21,52;69,25;2;-9999
"83004";"02/12/1995";1200;6,6;24;19,3;-9999;14,3;65;926,6;-9999;23;2;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"02/12/1995";1800;-9999;29,7;21,2;-9999;-9999;48;923,6;-9999;18;4;-9999;3;-9999;-9999;-9999;-9999;-9999
"83004";"03/12/1995";0;-9999;18,8;16,8;30,6;-9999;82;925,1;-9999;0;0;8;0;3,2;21,34;71,25;2;-9999
"83004";"03/12/1995";1200;0;22,3;17,8;-9999;15;65;925,7;-9999;0;0;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"03/12/1995";1800;-9999;29,3;21,2;-9999;-9999;50;921,3;-9999;18;1;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"04/12/1995";0;-9999;19,4;17,7;28,2;-9999;85;923,2;-9999;18;5;3,4;8;3;21,16;86;1,333333;-9999
"83004";"04/12/1995";1200;0;21,6;18,4;-9999;17,8;74;922,5;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"04/12/1995";1800;-9999;21,4;20,2;-9999;-9999;90;919;-9999;18;4;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"05/12/1995";0;-9999;19,1;18;25,7;-9999;90;920,9;-9999;0;0;9,9;10;1,8;19,98;75,75;4,333333;-9999
"83004";"05/12/1995";1200;0;21,4;18,1;-9999;16,8;74;922,1;-9999;9;3;-9999;7;-9999;-9999;-9999;-9999;-9999
"83004";"05/12/1995";1800;-9999;23,9;18,6;-9999;-9999;61;921,1;-9999;14;6;-9999;4;-9999;-9999;-9999;-9999;-9999
"83004";"06/12/1995";0;-9999;18;16,2;26;-9999;84;923,1;-9999;14;4;10,9;2;2,8;20,44;71,75;5,666667;-9999
"83004";"06/12/1995";1200;7,3;23,3;17,6;-9999;14,9;58;923,1;-9999;9;8;-9999;3;-9999;-9999;-9999;-9999;-9999
"83004";"06/12/1995";1800;-9999;23,7;18,7;-9999;-9999;63;921,9;-9999;14;6;-9999;2;-9999;-9999;-9999;-9999;-9999
"83004";"07/12/1995";0;-9999;19;17;27,4;-9999;83;923,1;-9999;14;3;6,9;9;2,8;21,18;78;1,666667;-9999
"83004";"07/12/1995";1200;37,5;23,7;18,7;-9999;16,2;63;923,3;-9999;0;0;-9999;1;-9999;-9999;-9999;-9999;-9999
"83004";"07/12/1995";1800;-9999;23,5;20,2;-9999;-9999;75;920,5;-9999;18;5;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"08/12/1995";0;-9999;19,3;17,8;31,5;-9999;87;922;-9999;0;0;11,2;7;2,4;22,42;69;3,333333;-9999
"83004";"08/12/1995";1200;1,2;26;18,8;-9999;16;51;921,3;-9999;27;2;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"08/12/1995";1800;-9999;29;19,3;-9999;-9999;41;920,3;-9999;18;5;-9999;3;-9999;-9999;-9999;-9999;-9999
"83004";"09/12/1995";0;-9999;19,3;18,4;20,3;-9999;92;923,9;-9999;18;3;0,8;10;4,2;17,08;82,75;3;-9999
"83004";"09/12/1995";1200;3,9;16,9;16,3;-9999;15,4;94;926,8;-9999;14;2;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"09/12/1995";1800;-9999;19,5;16,6;-9999;-9999;75;924,7;-9999;18;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"10/12/1995";0;-9999;16,4;14,4;24,2;-9999;81;925,3;-9999;14;4;3;10;1,4;18,82;82;3;-9999
"83004";"10/12/1995";1200;2,3;19,2;16,6;-9999;15,5;78;925;-9999;9;4;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"10/12/1995";1800;-9999;23,2;19;-9999;-9999;68;922,6;-9999;14;3;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"11/12/1995";0;-9999;17,6;16,6;30,2;-9999;91;922,6;-9999;9;2;6,4;0;1,8;22,32;78,5;1,666667;-9999
"83004";"11/12/1995";1200;20,1;24;19,2;-9999;17;65;922,6;-9999;5;2;-9999;5;-9999;-9999;-9999;-9999;-9999
"83004";"11/12/1995";1800;-9999;28;22,5;-9999;-9999;63;919,2;-9999;14;3;-9999;3;-9999;-9999;-9999;-9999;-9999
"83004";"12/12/1995";0;-9999;20,2;19,4;24,2;-9999;93;920,2;-9999;0;0;0;4;2,3;20,6;90,25;0;-9999
"83004";"12/12/1995";1200;0,6;22,6;19,9;-9999;17,8;79;921,6;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"12/12/1995";1800;-9999;23,1;21,9;-9999;-9999;90;919,5;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"13/12/1995";0;-9999;19,2;18,8;19,8;-9999;96;920,6;-9999;0;0;0;10;0,9;17,38;96;3,666667;-9999
"83004";"13/12/1995";1200;0;18,5;18,2;-9999;15,6;97;919;-9999;18;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"13/12/1995";1800;-9999;18;17,5;-9999;-9999;95;919,5;-9999;18;4;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"14/12/1995";0;-9999;16,5;16,1;22,2;-9999;96;921,6;-9999;14;4;5,8;10;0,4;17,1;80,5;3,666667;-9999
"83004";"14/12/1995";1200;0;16,8;15,7;-9999;14,3;90;922,9;-9999;14;4;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"14/12/1995";1800;-9999;20,3;15,9;-9999;-9999;64;922,4;-9999;9;4;-9999;7;-9999;-9999;-9999;-9999;-9999
"83004";"15/12/1995";0;-9999;16,1;14,4;27,5;-9999;84;923,9;-9999;9;3;10,3;7;1,3;18,66;74;3;-9999
"83004";"15/12/1995";1200;0;21,4;17,3;-9999;10,8;68;923,8;-9999;5;4;-9999;4;-9999;-9999;-9999;-9999;-9999
"83004";"15/12/1995";1800;-9999;26;19,5;-9999;-9999;56;920,9;-9999;18;5;-9999;3;-9999;-9999;-9999;-9999;-9999
"83004";"16/12/1995";0;-9999;16,8;15,3;31,2;-9999;86;922,8;-9999;0;0;10,4;0;2,8;21,84;70,25;2,333333;-9999
"83004";"16/12/1995";1200;24,5;24,2;19,9;-9999;13,8;68;923,1;-9999;36;3;-9999;5;-9999;-9999;-9999;-9999;-9999
"83004";"16/12/1995";1800;-9999;28,1;21,9;-9999;-9999;59;921,4;-9999;18;4;-9999;7;-9999;-9999;-9999;-9999;-9999
"83004";"17/12/1995";0;-9999;20;17,3;34,4;-9999;77;923,7;-9999;0;0;9,7;0;3,8;24,68;63,5;2;-9999
"83004";"17/12/1995";1200;31,1;27,9;21;-9999;16,3;55;926;-9999;36;2;-9999;4;-9999;-9999;-9999;-9999;-9999
"83004";"17/12/1995";1800;-9999;32,1;22,1;-9999;-9999;43;923,4;-9999;18;4;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"18/12/1995";0;-9999;22,4;19,6;27,6;-9999;78;926,2;-9999;0;0;0;10;4,8;23,48;59,5;1,333333;-9999
"83004";"18/12/1995";1200;0,7;23,8;20,1;-9999;18,4;72;927,2;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"18/12/1995";1800;-9999;26,7;20,5;-9999;-9999;58;925,6;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"19/12/1995";0;-9999;23,8;17,4;29;-9999;54;925,7;-9999;36;4;3,1;10;2,7;22,14;79;2,333333;-9999
"83004";"19/12/1995";1200;2,6;21,1;19,5;-9999;18,2;87;924,9;-9999;32;4;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"19/12/1995";1800;-9999;26,1;21,4;-9999;-9999;67;922,1;-9999;27;3;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"20/12/1995";0;-9999;21,2;18,9;24,4;-9999;81;923,8;-9999;0;0;0;6;1,8;21,12;84;2,333333;-9999
"83004";"20/12/1995";1200;16,1;22,2;20,1;-9999;18,4;83;925,4;-9999;18;4;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"20/12/1995";1800;-9999;23,5;20;-9999;-9999;73;924,5;-9999;18;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"21/12/1995";0;-9999;20,3;19,1;27,5;-9999;90;924,9;-9999;0;0;0,2;9;1,5;22,16;82,25;0,6;-9999
"83004";"21/12/1995";1200;0;23,1;19,2;-9999;18,2;70;924,2;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"21/12/1995";1800;-9999;25,4;22;-9999;-9999;75;922,6;-9999;27;1,8;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"22/12/1995";0;-9999;21;20,1;28,6;-9999;92;923;-9999;0;0;5,2;10;2,1;23,68;66,5;3;-9999
"83004";"22/12/1995";1200;0;23,4;19,8;-9999;18,8;73;922,7;-9999;32;4;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"22/12/1995";1800;-9999;27,6;20,4;-9999;-9999;53;920,7;-9999;27;5;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"23/12/1995";0;-9999;23,8;19,8;28,6;-9999;70;921,2;-9999;0;0;5,9;9;3,6;23,42;76,25;2,666667;-9999
"83004";"23/12/1995";1200;6,7;25,1;20,6;-9999;20,2;67;922,3;-9999;32;7;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"23/12/1995";1800;-9999;23;19,9;-9999;-9999;76;920,8;-9999;27;1;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"24/12/1995";0;-9999;21,6;19,2;31;-9999;81;921;-9999;0;0;6,4;10;2,4;24,06;74;3,666667;-9999
"83004";"24/12/1995";1200;0,1;24,9;21,3;-9999;19,6;73;921,8;-9999;32;5;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"24/12/1995";1800;-9999;29,6;21,3;-9999;-9999;49;918,9;-9999;32;3;-9999;7;-9999;-9999;-9999;-9999;-9999
"83004";"25/12/1995";0;-9999;22,4;20,8;29,8;-9999;87;921,7;-9999;5;3;5,8;10;3,2;23,06;81;3,333333;-9999
"83004";"25/12/1995";1200;0,4;26,7;20,9;-9999;18,4;60;920,5;-9999;32;4;-9999;1;-9999;-9999;-9999;-9999;-9999
"83004";"25/12/1995";1800;-9999;24,2;21,8;-9999;-9999;82;918,8;-9999;18;2;-9999;2;-9999;-9999;-9999;-9999;-9999
"83004";"26/12/1995";0;-9999;20,2;19,2;28,6;-9999;91;919,5;-9999;5;4;5,6;10;2,2;22,7;83;5;-9999
"83004";"26/12/1995";1200;0;24,5;20,1;-9999;18,6;68;920;-9999;32;7;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"26/12/1995";1800;-9999;25,4;21,5;-9999;-9999;72;918,2;-9999;32;8;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"27/12/1995";0;-9999;20,9;20,4;27,4;-9999;96;919,7;-9999;0;0;2,7;5;1,8;20,9;91,25;0,666667;-9999
"83004";"27/12/1995";1200;13,5;20,2;19,5;-9999;18,3;94;920,2;-9999;36;2;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"27/12/1995";1800;-9999;23,6;21,2;-9999;-9999;81;918,1;-9999;0;0;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"28/12/1995";0;-9999;19,3;18,7;27,5;-9999;95;918,8;-9999;0;0;4;10;1,4;21,66;90,75;2;-9999
"83004";"28/12/1995";1200;18,6;22,6;20;-9999;18;79;918,9;-9999;32;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"28/12/1995";1800;-9999;22,6;21,4;-9999;-9999;90;917;-9999;18;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"29/12/1995";0;-9999;20,1;19,8;26,6;-9999;97;918,6;-9999;0;0;2,6;10;1,2;21,24;90,75;1,333333;-9999
"83004";"29/12/1995";1200;0,2;21,8;19,4;-9999;18,4;81;918,7;-9999;32;2;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"29/12/1995";1800;-9999;21,5;20,3;-9999;-9999;90;917,2;-9999;0;0;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"30/12/1995";0;-9999;19,7;19,2;21,8;-9999;96;918,7;-9999;23;2;0,1;10;1,3;19,5;94,5;3,333333;-9999
"83004";"30/12/1995";1200;0;19,4;19,2;-9999;18,3;98;920,6;-9999;23;2;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"30/12/1995";1800;-9999;20,7;19,3;-9999;-9999;88;920,9;-9999;23;5;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"31/12/1995";0;-9999;19;18,5;24,3;-9999;96;921,8;-9999;18;3;3,6;10;0,7;19,42;82,5;2,666667;-9999
"83004";"31/12/1995";1200;24;20,4;18,2;-9999;17;82;924;-9999;18;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"31/12/1995";1800;-9999;22,4;18,5;-9999;-9999;70;922;-9999;14;3;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"01/01/1996";0;-9999;17,7;16,5;25,2;-9999;89;923,7;-9999;14;2;2,9;7;1,6;20,38;78;1,666667;-9999
"83004";"01/01/1996";1200;0;22,7;18,1;-9999;14,6;65;923,6;-9999;9;2;-9999;6;-9999;-9999;-9999;-9999;-9999
"83004";"01/01/1996";1800;-9999;23,1;19,6;-9999;-9999;73;922,1;-9999;9;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"02/01/1996";0;-9999;19,7;18,2;22,2;-9999;87;923,3;-9999;0;0;0;10;1,8;20,06;95;0;-9999
"83004";"02/01/1996";1200;0,5;20,6;19,6;-9999;18,7;91;923,6;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"02/01/1996";1800;-9999;21,1;20,5;-9999;-9999;95;921,9;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"03/01/1996";0;-9999;19,4;19,1;25;-9999;97;923;-9999;0;0;0,5;10;0,4;20,9;94,75;2,333333;-9999
"83004";"03/01/1996";1200;40,6;20,6;20;-9999;18,9;95;923,3;-9999;36;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"03/01/1996";1800;-9999;23;22;-9999;-9999;92;921,2;-9999;32;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"04/01/1996";0;-9999;20;19,6;24,8;-9999;96;923,3;-9999;9;1;0,2;10;0,6;21,04;88,75;2;-9999
"83004";"04/01/1996";1200;70,5;20,3;19,9;-9999;18,9;97;924,3;-9999;32;1;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"04/01/1996";1800;-9999;23,9;20,7;-9999;-9999;76;922,8;-9999;32;5;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"05/01/1996";0;-9999;20,6;19,6;29,2;-9999;91;923,4;-9999;0;0;4,7;10;1,6;22,72;79,5;6;-9999
"83004";"05/01/1996";1200;1,4;24,4;20,3;-9999;19,8;70;921,9;-9999;32;8;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"05/01/1996";1800;-9999;27,3;21,1;-9999;-9999;58;919,8;-9999;32;10;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"06/01/1996";0;-9999;20,1;19,5;25,1;-9999;95;921,7;-9999;0;0;0,3;10;2,8;21,04;90,5;2;-9999
"83004";"06/01/1996";1200;11,5;22,3;20,4;-9999;19;85;921,3;-9999;32;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"06/01/1996";1800;-9999;24,5;22,8;-9999;-9999;87;920;-9999;32;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"07/01/1996";0;-9999;19,4;18,8;24;-9999;95;922,6;-9999;0;0;0,2;10;0,8;20,76;90,5;1;-9999
"83004";"07/01/1996";1200;25,9;22;20,9;-9999;18,4;91;923,7;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"07/01/1996";1800;-9999;23,5;21,3;-9999;-9999;83;922,8;-9999;18;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"08/01/1996";0;-9999;19,7;19;29,1;-9999;94;925;-9999;0;0;3;10;0,8;22,66;81;0;-9999
"83004";"08/01/1996";1200;0;23,3;20,4;-9999;19,1;78;925,4;-9999;0;0;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"08/01/1996";1800;-9999;28,3;21,6;-9999;-9999;56;923,2;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"09/01/1996";0;-9999;20,9;20,3;25,6;-9999;95;924,9;-9999;0;0;1,2;10;1,8;21,94;80,25;3,666667;-9999
"83004";"09/01/1996";1200;11,4;21,4;19,4;-9999;18,7;84;925,3;-9999;32;6;-9999;10;-9999;-9999;-9999;-9999;-9999
